Manager.getProductById,2019-04-24 20:00:42.805
Manager.getProductById,2019-04-24 20:00:42.805
Manager.getClientById,2019-04-24 20:00:42.805
Manager.getProductById,2019-04-24 20:00:42.805
Manager.getClientById,2019-04-24 20:00:42.805
Manager.getProductById,2019-04-24 20:00:42.805
Manager.printInvoices,2019-04-24 20:00:42.805
Manager.getInvoiceById,2019-04-24 20:00:42.805
Manager.setStoreName,2019-04-24 20:09:31.384
Manager.printProducts,2019-04-24 20:09:31.431
Manager.printClients,2019-04-24 20:09:31.447
Manager.getProductById,2019-04-24 20:09:31.447
Manager.getClientById,2019-04-24 20:09:31.478
Manager.getProductById,2019-04-24 20:09:31.478
Manager.getProductById,2019-04-24 20:09:31.478
Manager.getProductById,2019-04-24 20:09:31.478
Manager.getProductById,2019-04-24 20:09:31.478
Manager.getClientById,2019-04-24 20:09:31.478
Manager.getProductById,2019-04-24 20:09:31.494
Manager.getClientById,2019-04-24 20:09:31.494
Manager.getProductById,2019-04-24 20:09:31.494
Manager.printInvoices,2019-04-24 20:09:31.494
Manager.setStoreName,2019-04-24 20:11:08.986
Manager.printProducts,2019-04-24 20:11:09.049
Manager.printClients,2019-04-24 20:11:09.064
Manager.getProductById,2019-04-24 20:11:09.064
Manager.getClientById,2019-04-24 20:11:09.113
Manager.getProductById,2019-04-24 20:11:09.113
Manager.getProductById,2019-04-24 20:11:09.113
Manager.getProductById,2019-04-24 20:11:09.113
Manager.getProductById,2019-04-24 20:11:09.113
Manager.getClientById,2019-04-24 20:11:09.113
Manager.getProductById,2019-04-24 20:11:09.113
Manager.getClientById,2019-04-24 20:11:09.113
Manager.getProductById,2019-04-24 20:11:09.113
Manager.printInvoices,2019-04-24 20:11:09.113
Manager.setStoreName,2019-04-24 20:11:57.567
Manager.printProducts,2019-04-24 20:11:57.598
Manager.printClients,2019-04-24 20:11:57.614
Manager.getProductById,2019-04-24 20:11:57.614
Manager.getClientById,2019-04-24 20:11:57.645
Manager.getProductById,2019-04-24 20:11:57.645
Manager.getProductById,2019-04-24 20:11:57.645
Manager.getProductById,2019-04-24 20:11:57.645
Manager.getProductById,2019-04-24 20:11:57.645
Manager.getClientById,2019-04-24 20:11:57.645
Manager.getProductById,2019-04-24 20:11:57.645
Manager.getClientById,2019-04-24 20:11:57.645
Manager.getProductById,2019-04-24 20:11:57.645
Manager.printInvoices,2019-04-24 20:11:57.645
Manager.setStoreName,2019-04-24 20:13:03.217
Manager.printProducts,2019-04-24 20:13:03.264
Manager.printClients,2019-04-24 20:13:03.286
Manager.getProductById,2019-04-24 20:13:03.286
Manager.getClientById,2019-04-24 20:13:03.333
Manager.getProductById,2019-04-24 20:13:03.333
Manager.getProductById,2019-04-24 20:13:03.333
Manager.getProductById,2019-04-24 20:13:03.333
Manager.getProductById,2019-04-24 20:13:03.333
Manager.getClientById,2019-04-24 20:13:03.333
Manager.getProductById,2019-04-24 20:13:03.333
Manager.getClientById,2019-04-24 20:13:03.333
Manager.getProductById,2019-04-24 20:13:03.333
Manager.printInvoices,2019-04-24 20:13:03.333
Manager.setStoreName,2019-04-24 20:14:26.91
Manager.printProducts,2019-04-24 20:14:26.957
Manager.printClients,2019-04-24 20:14:26.971
Manager.getProductById,2019-04-24 20:14:26.977
Manager.getClientById,2019-04-24 20:14:27.016
Manager.getProductById,2019-04-24 20:14:27.016
Manager.getProductById,2019-04-24 20:14:27.016
Manager.getProductById,2019-04-24 20:14:27.016
Manager.getProductById,2019-04-24 20:14:27.016
Manager.getClientById,2019-04-24 20:14:27.016
Manager.getProductById,2019-04-24 20:14:27.016
Manager.getClientById,2019-04-24 20:14:27.016
Manager.getProductById,2019-04-24 20:14:27.016
Manager.printInvoices,2019-04-24 20:14:27.016
Manager.setStoreName,2019-04-24 20:18:47.897
Manager.printProducts,2019-04-24 20:18:47.944
Manager.printClients,2019-04-24 20:18:47.96
Manager.getProductById,2019-04-24 20:18:47.96
Manager.getClientById,2019-04-24 20:18:48.007
Manager.getProductById,2019-04-24 20:18:48.007
Manager.getProductById,2019-04-24 20:18:48.007
Manager.getProductById,2019-04-24 20:18:48.007
Manager.getProductById,2019-04-24 20:18:48.007
Manager.getClientById,2019-04-24 20:18:48.007
Manager.getProductById,2019-04-24 20:18:48.007
Manager.getClientById,2019-04-24 20:18:48.007
Manager.getProductById,2019-04-24 20:18:48.007
Manager.printInvoices,2019-04-24 20:18:48.007
Manager.addProduct,2019-04-24 20:18:48.022
Manager.setStoreName,2019-04-24 20:19:17.639
Manager.printProducts,2019-04-24 20:19:17.678
Manager.printClients,2019-04-24 20:19:17.694
Manager.getProductById,2019-04-24 20:19:17.696
Manager.getClientById,2019-04-24 20:19:17.727
Manager.getProductById,2019-04-24 20:19:17.727
Manager.getProductById,2019-04-24 20:19:17.727
Manager.getProductById,2019-04-24 20:19:17.727
Manager.getProductById,2019-04-24 20:19:17.728
Manager.getClientById,2019-04-24 20:19:17.728
Manager.getProductById,2019-04-24 20:19:17.729
Manager.getClientById,2019-04-24 20:19:17.729
Manager.getProductById,2019-04-24 20:19:17.729
Manager.printInvoices,2019-04-24 20:19:17.729
Manager.addProduct,2019-04-24 20:19:17.731
Manager.setStoreName,2019-04-25 08:17:53.689
Manager.printProducts,2019-04-25 08:17:53.814
Manager.printClients,2019-04-25 08:17:53.845
Manager.getProductById,2019-04-25 08:17:53.845
Manager.getClientById,2019-04-25 08:17:53.892
Manager.getProductById,2019-04-25 08:17:53.892
Manager.getProductById,2019-04-25 08:17:53.892
Manager.getProductById,2019-04-25 08:17:53.892
Manager.getProductById,2019-04-25 08:17:53.892
Manager.getClientById,2019-04-25 08:17:53.939
Manager.getProductById,2019-04-25 08:17:53.954
Manager.getClientById,2019-04-25 08:17:53.954
Manager.getProductById,2019-04-25 08:17:53.954
Manager.printInvoices,2019-04-25 08:17:53.954
Manager.addProduct,2019-04-25 08:17:53.954
Manager.setStoreName,2019-04-25 08:54:35.977
Manager.readProductsCSV,2019-04-25 08:54:36.04
Manager.readCSV,2019-04-25 08:54:36.04
Manager.readClientCSV,2019-04-25 08:54:36.04
Manager.readCSV,2019-04-25 08:54:36.04
Manager.printProducts,2019-04-25 08:54:36.04
Product.getName,2019-04-25 08:54:36.056
